ID	lon	lat	centroid_day
508553	161.175	68.575	127.464101291366
508554	161.225	68.575	129.903998398178
509165	-134.225	68.525	124.343577013902
509166	-134.175	68.525	124.280928137823
509167	-134.125	68.525	124.972337818226
513577	86.375	68.525	137.880283454246
514328	123.925	68.525	127.012914873202
515010	158.025	68.525	129.032277650554
515049	159.975	68.525	127.482763430344
515050	160.025	68.525	127.28920131603
515051	160.075	68.525	126.824824743326
515052	160.125	68.525	127.229805199151
515053	160.175	68.525	127.155850111843
515054	160.225	68.525	127.028105948631
515055	160.275	68.525	127.197158390396
515056	160.325	68.525	127.406707147868
515057	160.375	68.525	128.845174386682
515058	160.425	68.525	130.429099886919
515061	160.575	68.525	127.644437725058
515062	160.625	68.525	127.893209774102
515063	160.675	68.525	127.150802992651
515065	160.775	68.525	127.040925008047
515066	160.825	68.525	127.031081649116
515067	160.875	68.525	127.137119002839
515068	160.925	68.525	127.105368678769
515069	160.975	68.525	127.371648492702
515070	161.025	68.525	127.143590528414
515071	161.075	68.525	127.458396821595
515072	161.125	68.525	128.074663388252
515073	161.175	68.525	127.848346247405
515685	-134.225	68.475	124.365338292794
515686	-134.175	68.475	124.193257798122
515687	-134.125	68.475	124.511294938914
520096	86.325	68.475	138.079014948246
520097	86.375	68.475	138.139854195538
520232	93.125	68.475	129.473797523444
520233	93.175	68.475	127.860447338931
520234	93.225	68.475	128.965108158427
520235	93.275	68.475	125.335064774893
520236	93.325	68.475	126.489990087508
520848	123.925	68.475	131.477815730766
521529	157.975	68.475	129.337166262381
521578	160.425	68.475	128.439823420559
521579	160.475	68.475	127.319697666131
521580	160.525	68.475	127.211749973914
521581	160.575	68.475	127.736617683473
522206	-134.175	68.425	125.255836091942
522207	-134.125	68.425	124.29191846701
522208	-134.075	68.425	124.116593157137
526616	86.325	68.425	137.599926717764
526749	92.975	68.425	130.655358557385
526750	93.025	68.425	130.489500847945
526751	93.075	68.425	130.475994960659
526752	93.125	68.425	129.473797523444
526756	93.325	68.425	126.489990087508
526757	93.375	68.425	127.371692959911
526758	93.425	68.425	130.469027329346
526759	93.475	68.425	129.442558310561
526760	93.525	68.425	127.94234567232
526761	93.575	68.425	127.720638006407
526762	93.625	68.425	130.332913424584
526764	93.725	68.425	130.570633424406
526765	93.775	68.425	130.701912128368
527367	123.875	68.425	129.751281887778
528048	157.925	68.425	127.423223224943
528049	157.975	68.425	128.638330783306
528725	-134.225	68.375	124.827335278136
528726	-134.175	68.375	124.878354224058
528727	-134.125	68.375	125.163479330778
528728	-134.075	68.375	124.487796725782
533136	86.325	68.375	138.068905750332
533137	86.375	68.375	138.059612669884
533268	92.925	68.375	130.224583058941
533269	92.975	68.375	129.994048393994
533887	123.875	68.375	131.127232719072
534566	157.825	68.375	127.930860461734
534567	157.875	68.375	128.685255449806
534568	157.925	68.375	128.154351543489
535244	-134.275	68.325	124.394335487929
535245	-134.225	68.325	124.220538634418
539657	86.375	68.325	137.813056248796
539658	86.425	68.325	136.857226550192
539659	86.475	68.325	136.523204359044
539660	86.525	68.325	136.585669268301
539786	92.825	68.325	130.991719727745
539788	92.925	68.325	130.281337319819
540405	123.775	68.325	130.610515953605
540406	123.825	68.325	131.212215179466
540407	123.875	68.325	134.473404233604
