ID	lon	lat	centroid_day
383946	124.825	69.525	156.603262427932
383947	124.875	69.525	147.70934526013
389688	85.925	69.475	161.694168531899
389689	85.975	69.475	148.341158800079
389690	86.025	69.475	148.333782821647
389691	86.075	69.475	148.329443151159
390464	124.725	69.475	156.55517992933
390465	124.775	69.475	156.572977919591
390466	124.825	69.475	147.608630143412
396211	86.075	69.425	161.354231268373
396212	86.125	69.425	148.326795122282
396983	124.675	69.425	147.777395494946
396984	124.725	69.425	156.550682396562
402731	86.075	69.375	148.202056363253
402732	86.125	69.375	148.210770031289
403503	124.675	69.375	156.518025578665
404238	161.425	69.375	159.083270519569
409249	85.975	69.325	148.174514693046
409250	86.025	69.325	148.196476752921
409251	86.075	69.325	159.644557308392
410021	124.575	69.325	145.827241066953
410022	124.625	69.325	156.506791704653
410023	124.675	69.325	156.517861445936
410758	161.425	69.325	159.067944443013
415769	85.975	69.275	148.169030044728
416539	124.475	69.275	145.31102051172
416540	124.525	69.275	156.488002122696
416541	124.575	69.275	156.503183966914
417278	161.425	69.275	158.975224643159
417866	-135.175	69.225	153.883720876402
417867	-135.125	69.225	152.694435987298
422287	85.875	69.225	148.13897258532
422288	85.925	69.225	148.154881457154
422289	85.975	69.225	161.446726694459
423056	124.325	69.225	145.049022359791
423057	124.375	69.225	156.459282969664
423058	124.425	69.225	156.465174617842
423059	124.475	69.225	156.483484215577
423798	161.425	69.225	158.913219569887
424387	-135.125	69.175	152.388376084787
424388	-135.075	69.175	155.208119849639
424389	-135.025	69.175	153.094196219149
424390	-134.975	69.175	150.363507487861
428807	85.875	69.175	148.134894390851
428808	85.925	69.175	148.12358683549
428809	85.975	69.175	148.121107559007
429574	124.225	69.175	147.532889380538
429575	124.275	69.175	156.444340660844
429576	124.325	69.175	156.455121687917
430318	161.425	69.175	158.902604031843
430319	161.475	69.175	158.877182920165
430908	-135.075	69.125	153.087393222332
430909	-135.025	69.125	153.038818592186
430910	-134.975	69.125	151.254457457763
435329	85.975	69.125	161.853958603208
435330	86.025	69.125	148.118771176185
435331	86.075	69.125	148.111837371269
436092	124.125	69.125	145.841339947007
436093	124.175	69.125	156.429693481357
436094	124.225	69.125	156.441718508695
436839	161.475	69.125	158.866026186389
437428	-135.075	69.075	154.777822122497
437429	-135.025	69.075	154.584386892122
441851	86.075	69.075	157.603504976397
442611	124.075	69.075	156.407831605183
442612	124.125	69.075	156.426942411975
443359	161.475	69.075	158.853810616756
443949	-135.025	69.025	154.598279330981
443950	-134.975	69.025	154.370773206902
443951	-134.925	69.025	154.417706879215
443952	-134.875	69.025	150.098324822686
448370	86.025	69.025	162.133409475953
448371	86.075	69.025	148.093986054624
449130	124.025	69.025	144.889301000936
449131	124.075	69.025	156.405004574503
449879	161.475	69.025	148.871953627805
449880	161.525	69.025	158.804554979096
450472	-134.875	68.975	154.223165488402
450473	-134.825	68.975	154.786253333565
454889	85.975	68.975	148.037526305893
454890	86.025	68.975	148.05982959354
455650	124.025	68.975	156.376575564855
456400	161.525	68.975	158.780661447307
456993	-134.825	68.925	143.21211945829
456994	-134.775	68.925	143.211098997991
456995	-134.725	68.925	143.208986538525
461408	85.925	68.925	158.115554286298
461409	85.975	68.925	148.032104989396
462170	124.025	68.925	156.355154955986
462920	161.525	68.925	148.866555645555
463515	-134.725	68.875	147.757588095617
463516	-134.675	68.875	143.206879855365
463517	-134.625	68.875	143.201393540395
467928	85.925	68.875	148.016469021328
468689	123.975	68.875	145.268622619442
468690	124.025	68.875	156.34257612151
469439	161.475	68.875	158.67548761104
469440	161.525	68.875	158.728216363791
470037	-134.625	68.825	143.199779999228
474448	85.925	68.825	147.993370079323
475209	123.975	68.825	156.314189077091
475957	161.375	68.825	158.608139046074
475958	161.425	68.825	158.648656367366
475959	161.475	68.825	155.257370004897
476557	-134.625	68.775	147.439382698438
476558	-134.575	68.775	143.194041260456
476559	-134.525	68.775	143.188369795361
480968	85.925	68.775	147.973765737579
480969	85.975	68.775	147.965554306488
480970	86.025	68.775	157.893140885187
481729	123.975	68.775	156.311804909669
482418	158.425	68.775	156.081576794561
482419	158.475	68.775	156.179321951604
482420	158.525	68.775	156.191795292875
482421	158.575	68.775	156.20429629262
482422	158.625	68.775	156.238133525995
482423	158.675	68.775	151.865561305595
482433	159.175	68.775	157.614591511428
482434	159.225	68.775	158.111737300111
482476	161.325	68.775	158.596526707534
482477	161.375	68.775	150.631224635841
483079	-134.525	68.725	147.05098655652
483080	-134.475	68.725	143.186881769234
487490	86.025	68.725	147.963118704805
487491	86.075	68.725	147.951451886393
487492	86.125	68.725	147.947441389647
487493	86.175	68.725	161.50206088336
488249	123.975	68.725	156.265863151324
488937	158.375	68.725	156.140032086238
488938	158.425	68.725	156.167688350474
488943	158.675	68.725	156.253149964095
488944	158.725	68.725	157.44628614877
488945	158.775	68.725	157.45945179236
488946	158.825	68.725	157.472432888133
488947	158.875	68.725	157.481895410395
488948	158.925	68.725	157.494158445047
488949	158.975	68.725	157.505137489816
488950	159.025	68.725	157.51552631241
488951	159.075	68.725	157.563255881797
488952	159.125	68.725	155.630343073973
488953	159.175	68.725	157.630130991381
488954	159.225	68.725	157.642018093791
488995	161.275	68.725	158.565481147829
488996	161.325	68.725	157.366610553729
489600	-134.475	68.675	143.181751726858
489601	-134.425	68.675	143.176257055999
489602	-134.375	68.675	143.174866734506
489603	-134.325	68.675	143.173136757495
489604	-134.275	68.675	143.170868974004
489605	-134.225	68.675	143.169217737941
494013	86.175	68.675	147.944636576263
494014	86.225	68.675	147.936988732563
494015	86.275	68.675	147.930051698164
494769	123.975	68.675	156.238213921293
495455	158.275	68.675	156.097381002938
495456	158.325	68.675	156.105260924595
495457	158.375	68.675	156.134070300462
495473	159.175	68.675	157.716596591793
495515	161.275	68.675	158.463937713823
496125	-134.225	68.625	145.928165144959
496126	-134.175	68.625	143.167458278144
500535	86.275	68.625	157.78667830091
500536	86.325	68.625	147.889447546353
501288	123.925	68.625	145.075801121111
501289	123.975	68.625	156.225079378409
501969	157.975	68.625	156.011791754611
501970	158.025	68.625	156.021107846568
501971	158.075	68.625	156.034288908404
501972	158.125	68.625	156.047605466493
501973	158.175	68.625	156.061348065987
501974	158.225	68.625	156.083417029262
501975	158.275	68.625	153.228392083558
501993	159.175	68.625	157.772312777212
501994	159.225	68.625	157.779302733184
501995	159.275	68.625	157.787149828598
501996	159.325	68.625	157.800380192337
501997	159.375	68.625	157.811296232717
501998	159.425	68.625	157.831857558098
501999	159.475	68.625	154.552203311151
502034	161.225	68.625	158.449218917402
502035	161.275	68.625	148.882222790561
502645	-134.225	68.575	147.050381362061
502646	-134.175	68.575	143.161463332269
507056	86.325	68.575	155.966897315101
507057	86.375	68.575	147.881430362844
507808	123.925	68.575	156.207500029907
508489	157.975	68.575	156.00955350874
508519	159.475	68.575	157.837385349974
508520	159.525	68.575	157.850107153706
508521	159.575	68.575	157.865948610689
508522	159.625	68.575	157.883581603796
508523	159.675	68.575	157.89502359152
508524	159.725	68.575	157.910403390155
508525	159.775	68.575	157.927474259286
508526	159.825	68.575	157.936975747675
508527	159.875	68.575	157.953580633644
508528	159.925	68.575	157.981063256848
508529	159.975	68.575	154.660253971328
508553	161.175	68.575	158.393144800571
